代码,    名称,现价,所属行业,总市值,流通市值,
SZ002262,恩华药业,13.40,化学制药,13659795000,11885720500,
SZ002263,*ST东南,2.27,化工合成材料,4263877400,4263793000,
SZ002264,新 华 都,4.51,零售,3087383100,3063949500,
SZ002265,西仪股份,7.39,汽车零部件,2354204000,2255656200,
SZ002266,浙富控股,3.74,电气设备,7400412200,6124433000,
SZ002267,陕天然气,6.07,燃气水务,6750298000,6750298000,
SZ002268,卫 士 通,22.59,计算机设备,18938011000,18910715000,
SZ002269,美邦服饰,2.08,服装家纺,5226000000,5226000000,
SZ002270,华明装备,5.71,电气设备,4335255400,4219270100,
SZ002271,东方雨虹,38.64,建筑材料,60656481000,42559332000,
SZ002272,川润股份,4.15,通用设备,1785330000,1347331900,
SZ002273,水晶光电,14.72,光学光电子,17924372000,17374111000,
SZ002274,华昌化工,5.17,化学制品,4923725200,4849455500,
SZ002275,桂林三金,12.90,中药,7613580000,6858973000,
SZ002276,万马股份,7.37,电气设备,7631554700,7619582300,
SZ002277,友阿股份,3.74,零售,5214206300,5214206300,
SZ002278,神开股份,5.07,专用设备,1845021900,1744003100,
SZ002279,久其软件,6.37,计算机应用,4530693700,3886301900,
SZ002280,联络互动,2.07,计算机应用,4506699800,3649464600,
SZ002281,光迅科技,29.70,通信设备,20107848000,19507058000,
SZ002282,博深股份,--,通用设备,2945980200,1423449800,
SZ002283,天润工业,4.07,汽车零部件,4589144700,3888569700,
SZ002284,亚太股份,4.59,汽车零部件,3385644500,3148872300,
SZ002285,世联行,2.83,房地产开发,5766851400,5687626100,
SZ002286,保龄宝,8.20,农产品加工,3027899200,3027869600,
SZ002287,奇正藏药,19.12,中药,10137825100,10078610300,
SZ002288,超华科技,4.45,半导体及元件,4145814700,3370486900,
SZ002289,*ST宇顺,10.20,光学光电子,2858588100,2641411700,
SZ002290,*ST中科,5.50,白色家电,1334917820,1190607250,
SZ002291,星期六,18.77,服装家纺,13861403000,10035577300,
SZ002292,奥飞娱乐,6.37,传媒,8645106200,5181777800,
SZ002293,罗莱生活,9.05,服装家纺,7516995700,7003692000,
SZ002294,信立泰,18.72,化学制药,19581420000,19578673000,
SZ002295,精艺股份,6.69,有色冶炼加工,1676621000,1673705900,
SZ002296,辉煌科技,7.28,计算机设备,2742058700,2394842700,
SZ002297,博云新材,5.09,国防军工,2398993600,2392108500,
SZ002298,中电兴发,8.36,计算机应用,5780989400,4412357200,
SZ002299,圣农发展,21.73,养殖业,27038628000,23817426000,
SZ002300,太阳电缆,7.23,电气设备,4316093100,4315761500,
SZ002301,齐心集团,15.30,家用轻工,11230507500,9799321400,
SZ002302,西部建设,9.68,建筑材料,12219589700,11994089700,
SZ002303,美盈森,4.67,包装印刷,7151281600,7148641400,
SZ002304,洋河股份,98.44,饮料制造,148347900000,122945612000,
SZ002305,南国置业,2.17,房地产开发,3763248200,3760088600,
SZ002306,ST云网,3.46,酒店及餐饮,2768000000,2743947400,
SZ002307,北新路桥,5.77,建筑装饰,5182651100,5145171400,
SZ002308,威创股份,5.90,计算机设备,5346666400,5326816800,
SZ002309,中利集团,5.72,电气设备,4986622000,3983977200,
SZ002310,东方园林,4.96,环保工程,13319891500,8171365900,
SZ002311,海大集团,43.15,农产品加工,68192426000,67037647000,
SZ002312,三泰控股,4.60,化学制品,6339222000,6319319700,
SZ002313,日海智能,17.40,通信设备,5428800000,5417500400,
SZ002314,南山控股,2.67,房地产开发,7229779300,3037098000,
SZ002315,焦点科技,13.85,通信服务,4231175000,2308875300,
SZ002316,亚联发展,6.38,计算机应用,2508105600,1871979000,
SZ002317,众生药业,11.75,中药,9569917600,8368824800,
SZ002318,久立特材,7.08,钢铁,5958107700,5789630900,
SZ002319,*ST乐通,4.95,化学制品,990000000,989749410,
SZ002320,海峡股份,11.09,港口航运,16479246000,16479178000,
SZ002321,华英农业,4.88,养殖业,2607340600,2591479700,
SZ002322,理工环科,11.78,计算机应用,4672680800,4134243700,
SZ002323,ST百特,--,建筑材料,2132786800,908389270,
SZ002324,普利特,13.13,化工合成材料,11095531900,6448632400,
SZ002325,洪涛股份,3.05,建筑装饰,3810799000,2846274400,
SZ002326,永太科技,11.11,化学制品,9765650800,7444503800,
SZ002327,富安娜,7.29,服装家纺,6145644200,3641381600,
SZ002328,新朋股份,5.11,汽车零部件,3892644700,2813182500,
SZ002329,皇氏集团,5.10,食品加工制造,4271964200,2553485700,
SZ002330,得利斯,6.98,食品加工制造,3503960000,3503044900,
SZ002331,皖通科技,11.03,计算机应用,4545159300,3783740100,
SZ002332,仙琚制药,13.38,化学制药,12258918800,12095653000,
SZ002333,*ST罗普,4.23,建筑材料,2126013200,2051421900,
SZ002334,英威腾,4.30,电气设备,3239900400,2721572100,
SZ002335,科华恒盛,21.96,计算机应用,5962364700,4895166400,
SZ002336,*ST人乐,5.26,零售,2314400000,1962900500,
SZ002337,赛象科技,3.22,专用设备,1895342700,1892493000,
SZ002338,奥普光电,14.74,仪器仪表,3537600000,3537245500,
SZ002339,积成电子,5.81,电气设备,2973585900,2459632500,
SZ002340,格林美,4.64,新材料,19254301000,19138818000,
SZ002341,新纶科技,5.04,化学制品,5807161500,4369832000,
SZ002342,巨力索具,3.00,通用设备,2880000000,2643406900,
SZ002343,慈文传媒,8.12,传媒,3856591500,3267408500,
SZ002344,海宁皮城,3.92,零售,5028360600,4999698900,
SZ002345,潮宏基,3.26,家用轻工,2951645400,2864559400,
SZ002346,柘中股份,9.97,电气设备,4402506900,3934489100,
SZ002347,泰尔股份,4.15,通用设备,1855131600,1314616190,
SZ002348,高乐股份,2.84,计算机应用,2690048000,2110377100,
SZ002349,精华制药,5.48,中药,4579769600,4500452400,
SZ002350,北京科锐,5.50,电气设备,2711863900,2686555300,
SZ002351,漫步者,17.37,电子制造,10296328100,5060596600,
SZ002352,顺丰控股,46.79,物流,206545610000,203335030000,
SZ002353,杰瑞股份,24.92,专用设备,23869721000,15028383000,
SZ002354,天神娱乐,--,传媒,1640571500,1232166460,
SZ002355,兴民智通,5.55,汽车零部件,3444165700,3207050100,
SZ002356,*ST赫美,1.37,家用轻工,723094970,657927980,
SZ002357,富临运业,5.59,公交,1752403700,1750985100,
SZ002358,森源电气,5.54,电气设备,5150853700,5043751900,
SZ002359,*ST北讯,1.40,通信设备,1522068500,991984000,
SZ002360,同德化工,4.92,化学制品,1926242000,1459171000,
SZ002361,神剑股份,4.27,化学制品,3576441500,2667278300,
SZ002362,汉王科技,16.27,计算机应用,3530415800,2909335900,
SZ002363,隆基机械,8.85,汽车零部件,3682487700,3679460400,
SZ002364,中恒电气,13.71,电气设备,7726475600,7063991600,
SZ002365,永安药业,10.21,化学制药,3008708300,2490584600,
SZ002366,台海核电,4.39,专用设备,3806381800,2194217000,
SZ002367,康力电梯,7.89,专用设备,6293479700,4136582300,
SZ002368,太极股份,39.22,计算机应用,16189134000,15886256000,
SZ002369,卓翼科技,8.30,电子制造,4796625600,4779840500,
SZ002370,亚太药业,5.55,化学制药,2977696800,2570910600,
SZ002371,北方华创,152.17,半导体及元件,75341919000,69681629000,
SZ002372,伟星新材,12.20,建筑材料,19191978000,17259190000,
SZ002373,千方科技,23.29,计算机应用,34725851000,22204714000,
SZ002374,丽鹏股份,2.53,建筑装饰,2219891500,2039729900,
SZ002375,亚厦股份,8.64,建筑装饰,11577569700,11499764100,
SZ002376,新北洋,9.98,计算机设备,6643809800,6399883500,
SZ002377,国创高新,4.05,房地产开发,3711117100,1968165800,
SZ002378,章源钨业,3.92,有色冶炼加工,3622736300,3619108500,
SZ002379,宏创控股,3.01,有色冶炼加工,2788464000,2788464000,
SZ002380,科远智慧,13.70,电气设备,3287885600,1963944700,
SZ002381,双箭股份,7.95,化工合成材料,3271999500,2506012100,
SZ002382,蓝帆医疗,16.12,医疗器械服务,15540181000,10322689200,
SZ002383,合众思壮,9.83,计算机设备,7324904900,5136825200,
SZ002384,东山精密,26.54,半导体及元件,42638434000,32449573000,
SZ002385,大北农,9.06,农产品加工,38009685000,25219200000,
SZ002386,天原集团,5.23,基础化学,4083882200,4083473500,
SZ002387,维信诺,12.16,光学光电子,16630783000,12984595700,
SZ002388,新亚制程,6.50,其他电子,3274482900,2597400000,
SZ002389,航天彩虹,12.09,国防军工,11437897900,7213810700,
SZ002390,信邦制药,4.58,中药,7635907000,7137800300,
SZ002391,长青股份,8.67,化学制品,5731879900,3967393300,
SZ002392,北京利尔,3.84,建筑材料,4571484800,3106397600,
SZ002393,力生制药,23.64,化学制药,4313236000,4313236000,
SZ002394,联发股份,9.00,纺织制造,3029832000,2904459600,
SZ002395,双象股份,21.45,化工合成材料,3835388700,3835388700,
SZ002396,星网锐捷,37.47,通信设备,21855512000,21010940000,
SZ002397,梦洁股份,4.30,服装家纺,3285507200,2083621800,
SZ002398,垒知集团,11.45,建筑材料,7929223800,5977364300,
SZ002399,海普瑞,22.10,化学制药,27563158000,27563158000,
SZ002400,省广集团,4.86,传媒,8472618400,8139324900,
SZ002401,中远海科,13.13,计算机应用,4062423300,3966673500,
SZ002402,和而泰,14.02,电子制造,12815610900,11190228500,
SZ002403,爱仕达,7.95,白色家电,2785050400,2509168500,
SZ002404,嘉欣丝绸,5.37,纺织制造,3102107500,2465183100,
SZ002405,四维图新,14.70,计算机应用,28834979000,28063116000,
SZ002406,远东传动,5.55,汽车零部件,3113606600,2307201500,
SZ002407,多氟多,10.49,化学制品,7174325800,6077999700,
SZ002408,齐翔腾达,5.89,化工新材料,10455982500,10214879100,
SZ002409,雅克科技,41.47,化学制品,19194535000,9656178900,
SZ002410,广联达,52.54,计算机应用,59395271000,47815579000,
SZ002411,延安必康,7.72,化学制药,11829231800,11012238500,
SZ002412,汉森制药,7.86,中药,3955152000,3847922000,
SZ002413,雷科防务,8.13,国防军工,8958034500,8434023800,
SZ002414,高德红外,40.89,其他电子,38288744000,30003395000,
SZ002415,海康威视,32.06,电子制造,299601040000,259374130000,
SZ002416,爱施德,7.91,零售,9802719100,9671599200,
SZ002417,深南股份,7.47,计算机应用,2016900000,1714036100,
SZ002418,*ST康盛,1.97,白色家电,2238708000,1976181900,
SZ002419,天虹股份,9.16,零售,10994748000,10990770000,
SZ002420,*ST毅昌,3.81,视听器材,1527810000,1492379200,
SZ002421,达实智能,3.91,计算机应用,7566003400,6444384300,
SZ002422,科伦药业,19.45,化学制药,28003839000,20579877000,
SZ002423,中粮资本,8.48,保险及其他,19538815000,4265326200,
SZ002424,贵州百灵,8.24,中药,11628288000,5997127500,
SZ002425,凯撒文化,4.91,传媒,3995485200,3994748700,
SZ002426,*ST胜利,2.17,通用设备,7468093500,6133451800,
SZ002427,*ST尤夫,7.77,化工合成材料,3093661700,3086829500,
SZ002428,云南锗业,10.23,有色冶炼加工,6681417600,6591330400,
SZ002429,兆驰股份,4.47,视听器材,20235425000,20098467000,
SZ002430,杭氧股份,11.68,化学制品,11266572100,11098172200,
SZ002431,棕榈股份,2.48,建筑装饰,3687723900,3284935900,
SZ002432,九安医疗,9.24,医疗器械服务,3999126700,3999126700,
SZ002433,太安堂,4.45,医药商业,3412140700,3279308200,
SZ002434,万里扬,8.95,汽车零部件,11993000000,10505394000,
SZ002435,长江健康,3.83,化学制药,4733815000,4594447100,
SZ002436,兴森科技,11.94,半导体及元件,17765616000,15074957000,
SZ002437,誉衡药业,2.93,化学制药,6440500200,6372272500,
SZ002438,江苏神通,7.92,通用设备,3847188800,3598863500,
SZ002439,启明星辰,41.20,计算机应用,38463650000,29319159000,
SZ002440,闰土股份,9.31,化学制品,10711155000,8726328300,
SZ002441,众业达,7.56,电气设备,4117191700,2976851500,
SZ002442,龙星化工,3.95,化工合成材料,1896000000,1894231400,
SZ002443,金洲管道,6.22,钢铁,3237730900,3176978400,
SZ002444,巨星科技,9.81,通用设备,10548179900,9926303700,
SZ002445,*ST中南,1.66,传媒,2306388400,2128002000,
SZ002446,盛路通信,7.29,通信设备,6558767700,4942508400,
SZ002447,晨鑫科技,--,传媒,2183605300,2066570800,
SZ002448,中原内配,5.06,汽车零部件,3073292700,2383019600,
SZ002449,国星光电,10.41,光学光电子,6438347300,6326687600,
SZ002450,*ST康得,--,化工合成材料,12463969000,11371550900,
SZ002451,摩恩电气,8.09,电气设备,3553128000,3423960400,
SZ002452,长高集团,7.22,电气设备,3822268000,2959180700,
SZ002453,华软科技,4.82,计算机应用,2753666000,2753666000,
SZ002454,松芝股份,4.49,汽车零部件,2822331400,2805311200,
SZ002455,百川股份,4.94,化学制品,2553867100,1946086600,
SZ002456,欧菲光,15.20,光学光电子,41235580000,40542106000,
SZ002457,青龙管业,7.17,建筑材料,2401892600,2397102700,
SZ002458,益生股份,16.69,养殖业,16379011000,10337265100,
SZ002459,晶澳科技,15.44,电气设备,20715468000,5966238700,
SZ002460,赣锋锂业,46.31,有色冶炼加工,59870590000,37109069000,
SZ002461,珠江啤酒,7.33,饮料制造,16223698000,16223683000,
SZ002462,嘉事堂,14.01,医药商业,4086816800,3498636500,
SZ002463,沪电股份,26.86,半导体及元件,46325908000,45347376000,
SZ002464,众应互联,6.52,通信服务,3402099400,3401809800,
SZ002465,海格通信,12.11,国防军工,27917484000,25763824000,
SZ002466,天齐锂业,16.56,有色冶炼加工,24460766000,24460766000,
SZ002467,二六三,6.90,通信服务,9340565700,7961070300,
SZ002468,申通快递,16.51,物流,25273544000,24735843000,
SZ002469,三维工程,4.45,建筑装饰,2239519700,2062233300,
SZ002470,金正大,2.68,化学制品,8806554300,7601973600,
SZ002471,中超控股,2.38,电气设备,3017840000,3010914300,
SZ002472,双环传动,5.24,汽车零部件,3597531700,2913464800,
SZ002473,圣莱达,7.70,白色家电,1232000000,1232000000,
SZ002474,榕基软件,7.49,计算机应用,4660278000,3514482300,
SZ002475,立讯精密,47.31,电子制造,254140430000,254083700000,
SZ002476,宝莫股份,6.14,化学制品,3757680000,3757364600,
SZ002478,常宝股份,5.10,钢铁,4895963700,3053419800,
SZ002479,富春环保,5.77,环保工程,5128883800,5089972100,
SZ002480,新筑股份,6.17,通用设备,4016830600,3948780100,
SZ002481,双塔食品,12.95,食品加工制造,16101901000,14337303000,
SZ002482,广田集团,3.41,建筑装饰,5242123600,5214894600,
SZ002483,润邦股份,4.60,专用设备,4334528200,3087658700,
SZ002484,江海股份,9.21,半导体及元件,7535693200,7060679900,
SZ002485,希努尔,5.06,服装家纺,2752640000,2752485200,
SZ002486,嘉麟杰,4.06,服装家纺,3377920000,3377920000,
SZ002487,大金重工,5.69,通用设备,3158120700,3054993000,
SZ002488,金固股份,6.12,汽车零部件,6191712900,5044421200,
SZ002489,浙江永强,3.90,家用轻工,8485372400,7337701300,
SZ002490,山东墨龙,3.16,专用设备,2521200900,1711505000,
SZ002491,通鼎互联,5.43,通信设备,6850233600,6388454000,
SZ002492,恒基达鑫,5.34,物流,2162700000,2126023500,
SZ002493,荣盛石化,11.93,化工合成材料,75052915000,69387677000,
SZ002494,华斯股份,4.57,服装家纺,1762012900,1348241600,
SZ002495,佳隆股份,2.59,食品加工制造,2423270300,1849091400,
SZ002496,*ST辉丰,2.23,化学制品,3361867300,2161049200,
SZ002497,雅化集团,7.65,化学制品,7334395000,6471517400,
SZ002498,汉缆股份,5.49,电气设备,18264110000,18264110000,
SZ002499,*ST科林,3.62,电气设备,684180000,684122710,
SZ002500,山西证券,7.08,证券,20027374000,20027374000,
SZ002501,*ST利源,1.54,有色冶炼加工,1870846800,1748022600,
SZ002502,*ST鼎龙,2.61,传媒,2244153400,1974527300,
SZ002503,搜于特,3.10,服装家纺,9586766700,6789262500,
SZ002504,弘高创意,2.46,建筑装饰,2523469300,1019790470,
SZ002505,大康农业,2.52,贸易,13823138000,13823138000,
SZ002506,协鑫集成,2.52,电气设备,12806493300,12779174900,
SZ002507,涪陵榨菜,33.27,食品加工制造,26261915000,25868452000,
SZ002508,老板电器,31.88,白色家电,30254887000,29804637000,
SZ002509,天广中茂,0.92,建筑装饰,2293093300,1921360400,
SZ002510,天汽模,4.71,汽车零部件,4334097400,3740024400,
SZ002511,中顺洁柔,17.26,造纸,22591463000,21836082000,
SZ002512,达华智能,5.44,计算机设备,6227217700,4650300700,
SZ002513,*ST蓝丰,4.17,化学制品,1418159800,1311045210,
SZ002514,宝馨科技,4.24,通用设备,2349105300,1719504700,
SZ002515,金字火腿,6.20,食品加工制造,6065542300,5262675100,
SZ002516,旷达科技,3.18,纺织制造,4677267000,2984497700,
SZ002517,恺英网络,2.56,传媒,5510445100,4096107900,
SZ002518,科士达,12.16,电气设备,7082536000,6781805000,
SZ002519,银河电子,4.24,电子制造,4776067000,4285374300,
SZ002520,日发精机,7.10,通用设备,5366616500,3917138400,
SZ002521,齐峰新材,5.59,造纸,2765293700,2369820000,
SZ002522,浙江众成,6.39,包装印刷,5787930300,5464638800,
SZ002523,天桥起重,2.52,专用设备,3569934800,3357762100,
SZ002524,光正集团,7.51,医疗器械服务,3873129200,3636546200,
SZ002526,山东矿机,2.47,专用设备,4403500800,4174897600,
SZ002527,新时达,4.91,电气设备,3045213400,2219872000,
SZ002528,英飞拓,4.49,计算机设备,5382051100,4695237700,
SZ002529,海源复材,--,专用设备,1580800000,1580800000,
SZ002530,金财互联,10.41,计算机应用,8111453000,6641351400,
SZ002531,天顺风能,5.92,电气设备,10531792800,10472518600,
